PC1,PC2
2.075429185004589,-0.3607913215030617
0.8150124866618702,0.4648003238632242
-2.5460935718090276,-0.20583575528569426
1.133953928111107,-0.27223658913600646
1.1838009685020152,-0.7524234613668389
2.174676023278568,0.7207380790937287
1.7161616007092475,-1.133361631680395
1.675810761701512,1.6506620915944348
-1.1235692446276682,-1.7049268298457403
0.8483152927233258,2.6619451368320473
0.5645060109865635,-2.2133653226715113
-4.941025010632731,-1.4191269426088302
-2.7309981686336644,-0.6057850109268212
3.3345114323001437,4.47337005818842
-1.1748847309097041,-0.24197756421407435
-3.1656826728521126,-1.8007961447703222
-0.7707596696725587,-0.2409116698177046
0.7484724836023167,-0.054726244073204644
-1.545445907108409,-0.2929378301272458
0.1640696335877989,-1.122529279497864
-3.0284672122893452,1.0864337876740862
-3.8878105019676124,-1.890246982697505
-0.9584673234788847,0.34671478358291896
3.6498502058844084,0.9095420293775502
0.6222969688859615,-1.0432468364887941
-0.9720804444732661,1.1599282119172378
2.6682051780059783,-0.47236574341537096
-0.05329329689622443,1.0175468918960031
-4.56362172880397,-0.5653741409209507
-0.3617394539445961,-1.376950391105748
-1.4700224303959646,-0.9803224300279959
0.13868902180283982,-2.167098176431613
-0.407252383199983,1.697205007739042
-3.1159857679889673,2.617815332107148
-5.937466412197396,1.5995349402165115
-1.283431568776518,2.175874336040793
-0.2423553656643766,-0.31648151888327214
-4.507431058858147,1.2588540167426046
1.322638814020337,-1.6011512948812516
0.0009386375854423176,-0.4587749038800845
-0.8330595186819346,-0.09542146314763121
-4.126171697776628,-0.001980048246957301
-0.0637199951800819,-0.6284256028708176
-0.6092147647652955,3.0385528689873773
-4.420561106880212,0.6822976534449653
-2.529099856977929,-0.4770147445633071
-4.2785769665836755,0.32381803014810406
-1.4920366937066727,1.591011218503982
-5.691005482012476,1.87282362915312
-0.9674929785949916,1.2900399423191975
-2.0809975732436454,0.9484246260348802
2.4767813780413825,-0.24903370203366632
-1.8592874456326196,-2.642116842032941
3.7800915893745968,-0.9248345843171484
-3.4340578824641694,1.1039862744644295
0.6409498688984608,-2.2138679998528663
2.0498259616333976,1.1956495683077797
-2.7411382945843816,-0.2695198776779434
0.5038685910799087,-1.2423978501419235
0.07780221537637315,3.1041940314915255
0.272811301544835,-0.04651956362746035
-1.7754997406997528,-0.4176736085767023
-0.0746681721169079,3.2924807169122756
0.5747283587322057,-1.2813057734297708
0.8008459296071576,1.0847694464605044
1.3369279266996739,-0.2040579643946021
2.1626063523425083,0.6984988556960227
-0.3863940119747281,-0.6091825979343227
1.2064062175675558,-2.460330008038164
0.7264275082255057,2.454437156472951
0.49180437061612076,1.0805926646718067
0.8837997672201688,-0.8091836553665501
0.0023803887888474294,-1.0779246695362614
-1.866920040331413,-0.6508872200960011
1.0220320803992369,-0.3177146555791633
-0.8116140637096536,-1.1338077366338428
-2.8040614129782884,3.4815532372683986
-0.06460047622902189,1.8998592024823915
0.2661764052831814,-0.7458846434770194
1.8013813953881124,0.3479640230490977
2.9130161684595715,1.5983959642249896
-0.639287907481509,2.720190182676565
2.761703066273916,2.050800808834669
2.5187467038471993,0.5181383536662432
2.5059831634336285,0.7258979953670633
-0.1604233216132035,-2.2282204806735337
-1.7350715250478228,-1.8774914379550092
-1.6584796327310243,-2.2655281285467495
0.40959070416633797,-0.9674979937691195
-0.16916697809788067,1.720489002917129
-1.6378737000193246,-0.6029736812943696
2.019715005395988,-0.1300696986827733
-1.4034481423296092,-1.262151406304295
0.5189708045229324,-1.3161884080219393
-0.4753303408709335,-2.380742637108228
0.7260032891341333,3.161594948187306
1.0681337014567829,-2.5827402093640908
-1.6809433000242513,1.1512272484255246
0.39925751999110326,-0.4154490679640561
0.9697690051438478,-0.7231519392034694
-2.112197761350097,0.11065012677729787
-0.7121589104955388,1.3894673565538767
-1.5033789872978445,-0.7420401189824126
0.6211168397006654,-1.557375227400465
-1.5911827465749244,-0.894118515041379
-2.5953219896586726,-2.815824701079636
2.8370008753486524,-0.3135913621209658
-0.8785619834886441,1.7726257735191795
2.7005553517772434,0.018686646114681887
-1.6863000503533858,-2.0210244818078307
0.7037623603346137,-0.6196234219815223
0.8025420195721018,0.7297303152992021
-1.915791292850775,1.2691966180436811
-0.44563609867531934,-2.03684039672543
1.9163809548284572,-0.5888138512460503
-0.29852518566549235,-1.2172225405019184
1.8471738761300154,1.7227918759666505
2.5308516884177754,0.6754279162015082
-1.5149591633217507,-1.5321667657071147
0.17038503518152867,-0.7628753170763415
